"dataset","manifest","field","field_kind","row_key","manifest_row","analysis_status","declared_path","declared_length","active_reader","required_for_runtime","current_declared_status","rebased_path","rebased_length","rebased_status","rebased_exists_physically","rebased_bytes","needs_staging","rationale"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","DGmicrogliares_DGmicrogliacon|GSEA_KEGG|KEGG",20,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",204,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliares_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",270,"path_over_limit",TRUE,1282974,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","DGmicrogliasus_DGmicrogliacon|GSEA_GO|BP",21,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",204,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",270,"path_over_limit",TRUE,1286539,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","DGmicrogliasus_DGmicrogliacon|GSEA_KEGG|KEGG",22,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",204,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliacon/protein_group_audits/collapsed_gene_input_provenance.csv",270,"path_over_limit",TRUE,1286539,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","DGmicrogliasus_DGmicrogliares|GSEA_GO|BP",23,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input_provenance.csv",204,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input_provenance.csv",270,"path_over_limit",TRUE,1288517,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","collapsed_gene_provenance_file","provenance_only","DGmicrogliasus_DGmicrogliares|GSEA_KEGG|KEGG",24,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input_provenance.csv",204,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/phenotype_within_unit/DG_microglia/DGmicrogliasus_DGmicrogliares/protein_group_audits/collapsed_gene_input_provenance.csv",270,"path_over_limit",TRUE,1288517,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA1microgliares_CA1microgliacon|GSEA_GO|BP",1,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA1microgliares_CA1microgliacon|GSEA_KEGG|KEGG",2,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA1microgliasus_CA1microgliacon|GSEA_GO|BP",3,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA1microgliasus_CA1microgliacon|GSEA_KEGG|KEGG",4,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA1microgliasus_CA1microgliares|GSEA_GO|BP",5,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA1microgliasus_CA1microgliares|GSEA_KEGG|KEGG",6,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA2microgliares_CA2microgliacon|GSEA_GO|BP",7,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA2microgliares_CA2microgliacon|GSEA_KEGG|KEGG",8,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA2microgliasus_CA2microgliacon|GSEA_GO|BP",9,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA2microgliasus_CA2microgliacon|GSEA_KEGG|KEGG",10,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA2microgliasus_CA2microgliares|GSEA_GO|BP",11,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA2microgliasus_CA2microgliares|GSEA_KEGG|KEGG",12,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA3microgliares_CA3microgliacon|GSEA_GO|BP",13,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA3microgliares_CA3microgliacon|GSEA_KEGG|KEGG",14,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA3microgliasus_CA3microgliacon|GSEA_GO|BP",15,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA3microgliasus_CA3microgliacon|GSEA_KEGG|KEGG",16,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA3microgliasus_CA3microgliares|GSEA_GO|BP",17,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","CA3microgliasus_CA3microgliares|GSEA_KEGG|KEGG",18,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","DGmicrogliares_DGmicrogliacon|GSEA_GO|BP",19,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","DGmicrogliares_DGmicrogliacon|GSEA_KEGG|KEGG",20,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","DGmicrogliasus_DGmicrogliacon|GSEA_GO|BP",21,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","DGmicrogliasus_DGmicrogliacon|GSEA_KEGG|KEGG",22,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"microglia","data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv","config_file","provenance_only","DGmicrogliasus_DGmicrogliares|GSEA_GO|BP",23,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
